_id,url,date,text,title
5ec8066f404b0dba70c1d842,https://vrtnws.be/p.A70oaym3k,2020-05-22T15:07:00.000Z,"“Als je 26.000 inwoners hebt en amper 50 van hen maken gebruik van het publieke wifi-netwerk, dan moet je je durven afvragen of het sop de kolen waard is” zegt schepen Brecht Cassiman. “We zien ook dat de tarieven van databundels steeds goedkoper worden, er is een goede 4G-verbinding in Zottegem en er komt ook nog eens 5G aan. Dan moeten we ons afvragen of een gratis wifinetwerk wel nodig is.”\n\nDe stad besliste dus om het contract met de wifileverancier vroegtijdig te beëindigen. “In het contract was die mogelijkheid voorzien, de leverancier komt ook alle wifi-punten weghalen. Met de afschaffing van het wifinetwerk sparen we 17.500 euro per jaar uit. Dat is geen blinde besparing, maar dat geld gaan we herinvesteren in burgerparticipatie en de digitale uitrol van buurtnetwerken.","Gratis wifi in Zottegem verdwijnt: “Er zijn te weinig gebruikers, het geld kunnen we beter gebruiken”"
5ec8066f656ebc99880e73b3,https://vrtnws.be/p.3kO00VKaP,2020-05-22T11:25:17.000Z,"De vlucht was onderweg naar Karachi vanuit Lahore, een stad in de provincie Punjab. De oorzaak van de ramp is nog niet duidelijk. Voor het vliegtuig neerstortte, stuurde de piloot wel een noodsignaal uit. Op beelden van de crash lijkt het alsof een van de motoren in brand staat. Mogelijk blokkeerde ook het landingsgestel van het vliegtuig.\n\nVolgens een andere versie verloor het vliegtuig ook een motor. Het kan ook dat er meerdere oorzaken zijn. Momenteel wordt er ook gezocht naar de zwarte dozen van het vliegtuig, die gesprekken uit de cockpit en vliegdata bevatten.","Vliegtuig neergestort in woonwijk in Pakistan, 2 overleefden de crash, minstens 41 doden op de grond"
5ec8067060653ee843c32706,https://www.nieuwsblad.be/cnt/dmf20200519_04966166,2020-05-20T01:25:00.000Z,"Luchtvaartmaatschappij EasyJet is getroffen door een grote dataroof. Daarbij zijn onder meer mailadressen en reisplannen van 9 miljoen klanten buitgemaakt. Van 2.208 klanten bemachtigden de daders ook kredietkaartgegevens. De Britse maatschappij vliegt ook op Zaventem. Of er ook Belgen slachtoffer zijn, is niet bekend.\n\nHet is niet bekend door wie de roof is uitgevoerd, maar de maatschappij spreekt van “een aanval van een zeer geavanceerde bron”. Volgens EasyJet zijn er geen aanwijzingen dat persoonlijke informatie is misbruikt. Informatie over reisplannen kan wel worden gebruikt voor phishing, waarbij mensen schadelijke maar echt ogende links toegestuurd krijgen.\n\nEasyJet zegt dat het al contact heeft opgenomen met de mensen van wie de kredietkaartdata waren buitgemaakt, en dat het in de komende dagen de anderen informeert. “Als we geen contact met je opnemen, is er geen toegang geweest tot je informatie”, klinkt het. De Britse overheid en de Britse privacywaakhond zijn op de hoogte gebracht.(krs, blg)",Gegevens 9 miljoen EasyJet-klanten gestolen
5ec806708e00d85b900a3fd6,https://www.nieuwsblad.be/cnt/dmf20200519_04965307,2020-05-19T11:15:34.000Z,"Vliegmaatschappij easyJet is getroffen door een grote dataroof. Kwaadwillenden hebben toegang gekregen tot de gegevens van 9 miljoen klanten. Het gaat onder meer om hun mailadressen en reisplannen. Bij 2.208 klanten maakten de daders ook creditcardgegevens buit, aldus easyJet dinsdag. Paspoortgegevens zouden niet zijn buitgemaakt.\n\nHet is niet bekend door wie de roof is uitgevoerd, maar easyJet spreekt van “een aanval van een zeer geavanceerde bron”. Volgens de vliegmaatschappij zijn er geen aanwijzingen dat persoonlijke informatie is misbruikt. Informatie over reisplannen kan wel worden gebruikt voor phishing, waarbij mensen schadelijke maar echt ogende links toegestuurd krijgen.\n\nEasyJet zegt dat het al contact heeft opgenomen met de mensen van wie de creditcarddata waren buitgemaakt, en dat het in de komende dagen de anderen informeert. “Als we geen contact met je opnemen, is er geen toegang geweest tot je informatie”, laat easyJet weten. Het bedrijf zegt het cybersecuritycentrum van de Britse overheid en de Britse privacywaakhond op de hoogte te hebben gebracht.",Easyjet heeft cyberaanval ondergaan: gegevens van 9 miljoen klanten gelekt
5ec806708e00d85b900a3fd7,https://www.nieuwsblad.be/cnt/dmf20200518_04964548,2020-05-18T19:23:33.000Z,"Proximus krijgt van de Gegevensbeschermingsautoriteit (GBA) een recordboete van 50.000 euro voor een belangenconflict bij zijn Data Protection Officer (DPO), zo bericht L’Echo maandagavond. De DPO is de persoon die binnen het bedrijf verantwoordelijk is voor de goede implementatie van de GDPR-richtlijn.\n\n“De DPO wordt verondersteld een gids te zijn in deze procedures. Je kan niet de raadgever zijn én degene die de beslissing neemt zoals bij Proximus het geval was”, zegt Hielke Hijmans, de directeur van de geschillenkamer van de GBA.\n\nProximus heeft een maand om in beroep te gaan bij het Marktenhof, maar heeft aangekondigd de beslissing te zullen respecteren. “Op basis van het lezen van de motivering blijven we ervan overtuigd dat wat we hebben geïmplementeerd op het niveau van onze DPO voldeed aan de GDPR-vereisten. De geschillenkamer van de GBA heeft er anders over beslist en besloot een boete op te leggen aan Proximus. We zullen handelen in overeenstemming met de beslissing en de functie van onze DPO aanpassen”, reageerde woordvoerder Haroun Fenaux.",Proximus krijgt recordboete van 50.000 euro voor schending gegevensbescherming
5ec806708e00d85b900a3fdc,https://www.nieuwsblad.be/cnt/dmf20200515_04961335,2020-05-15T16:49:02.000Z,"Facebook neemt Giphy over, een platform voor korte videootjes zonder geluid. Dat heeft het Amerikaanse bedrijf bekendgemaakt. Volgens de nieuwssite Axios betaalt het circa 400 miljoen dollar (370 miljoen euro), maar het bedrijf wilde dat niet bevestigen.\n\nFacebook zegt de Giphy-collectie te willen integreren in zijn fotoplatform Instagram. De Giphy-collectie zit al ingebouwd in de berichtendiensten van Facebook. Door Giphy over te nemen, zou dat volgens Facebook nog gemakkelijker gaan. Zowat de helft van het dataverkeer op het platform van Giphy zou al van de Facebook-apps komen.\n\nFacebook-topman Mark Zuckerberg heeft van private berichten een prioriteit gemaakt. Het is de bedoeling dat uiteindelijk berichten uitgewisseld zullen kunnen worden over alle diensten heen. Met WhatsApp, Messenger en Instagram heeft Facebook momenteel nog verschillende aparte berichtendiensten in handen.\n\nFacebook wil Giphy niet exclusief voor zijn eigen diensten voorhouden. Concurrenten zullen de bibliotheek van animaties en filmpjes dus ook nog kunnen gebruiken.",Facebook koopt Giphy om Instagram nog populairder te maken
5ec80671656ebc99880e73d2,https://www.nieuwsblad.be/cnt/dmf20200516_04962545,2020-05-16T21:12:08.000Z,"Na het aflassen van het Eurovisiesongfestival dit jaar in Nederland, heeft European Broadcasting Union (EBU) zaterdagavond laten weten dat de editie van 2021 in de Ahoy Arena van Rotterdam zal plaatsvinden.\n\nDe Nederlandse stad zou deze maand de wedstrijd organiseren, maar het coronavirus besliste daar anders over. Nederland bleef kandidaat voor de editie 2021 en nu is de beslissing definitief genomen. Het liedjesfestival strijkt volgend jaar neer in de Ahoy Arena in Rotterdam.\n\nMartin Österdahl, de nieuwe Executive Supervisor van het Eurovisie Songfestival, zei zaterdagavond: “We zijn erg blij dat we nu verder kunnen gaan. Het is van cruciaal belang dat het Eurovisie Songfestival volgend jaar terugkeert, en we zijn verheugd over de nodige inzet van onze leden in Nederland om deze geliefde show weer bij het publiek over de hele wereld te brengen.”\n\nMeer details over het Eurovisie Songfestival 2021, inclusief data voor het evenement, zullen de komende weken en maanden worden vrijgegeven.",Het staat nu vast: Eurovisiesongfestival in 2021 in de Ahoy Arena van Rotterdam
5ec8067260653ee843c32728,https://www.gva.be/cnt/dmf20200521_04967450/europees-klimaat-wordt-steeds-gunstiger-voor-tijgermug,2020-05-22T03:00:00.000Z,"De opkomende klimaatopwarming brengt allerlei gezondheidsproblemen met zich mee. Zo evolueert Europa naar een perfecte habitat voor de tijgermug, die tropische ziektes kan dragen. De Molse onderzoeksinstelling VITO en het Zoerselse databedrijf Avia-Gis hebben kaarten samengesteld die de beleidsmakers moeten wakkerschudden.\n\nNet zoals een stijgende zeespiegel is ook een veranderende gezondheidstoestand een direct gevolg van de klimaatopwarming. Het pollenseizoen verschuift bijvoorbeeld en er zijn meer hittegolven. Ook de ...","Europees klimaat wordt steeds gunstiger voor tijgermug, zeker in onze steden"
5ec80672d884dd1dc9f12b95,https://www.tijd.be/r/t/1/id/10225007,2020-05-05T12:31:26.000Z,"De serieondernemer Christian Dumolin is een trekker van het consortium.\n\nDe Vlaamse overheid gunt een contract voor het nagaan van de contacten van coronapatiënten voor 100 miljoen euro aan een consortium rond IPG, het callcenter van ondernemer Christian Dumolin.\n\nMet enkele dagen vertraging is er witte rook over het contract dat de Vlaamse overheid uitschreef voor contactonderzoek bij coronapatiënten. Wie het coronavirus draagt, is besmettelijk vanaf 48 uur voor de symptomen opduiken, waardoor het essentieel is zijn sociale contacten in de dagen voor de symptomen na te gaan.\n\nVoor die opdracht kiest de Vlaamse overheid voor een consortium van callcenters en ziekenfondsen, ondersteund door consultant KPMG. Het politieke akkoord werd maandagavond bereikt, nu is het contract ook effectief vergund. De opdracht loopt zeven maanden, de Vlaamse overheid heeft er maximaal ruim 100 miljoen euro voor veil.\n\nRisicopersoon\n\nEen trekker van dat consortium is IPG, het callcenterbedrijf van de serieondernemer Christian Dumolin. Hij trok de twee zusterbedrijven In2Com en Call-IT mee in bad, maar reikte wegens de omvangrijke opdracht de hand naar drie andere grote spelers: Yource, Callexcell en N-Allo. Samen leveren ze 1.215 contactonderzoekers.\n\nWe zijn volgende week maandag zeker nog niet met 1.200 aan de slag. Christian Dumolin Serieondernemer\n\nZij moeten een gesprek voeren met de coronapatiënten om in kaart te brengen met wie ze contact hadden en wie de risicopersonen zijn. Zij krijgen een telefoontje met de vraag thuis in isolatie te gaan of - als het contact beperkt was - de basisregels te volgen.\n\nEen honderdtal contactonderzoekers is al aan het werk, vooral vanuit het Agentschap Zorg & Gezondheid. Zij moeten de voorgeschreven opleiding en de scenario's proefdraaien om de opdracht dan over te laten aan de callcenters, ziekenfondsen en KPMG.\n\nCrescendo\n\nVlaams minister van Welzijn Wouter Beke (CD&V) claimt in een persbericht dat het systeem vanaf 11 mei - wanneer de winkels weer opengaan - helemaal operationeel zal zijn. Toch is Dumolin daar in een reactie aan De Tijd voorzichtig over. 'We zijn volgende week maandag zeker nog niet met 1.200 aan de slag. Dat is iets wat crescendo moet gaan.'\n\nHoe contactonderzoeker te herkennen? Hoe kan u een contactonderzoeker herkennen als die u opbelt? Die vraag is pertinent om verwarring met oplichters, die van de gelegenheid gebruik maken om privé-info af te troggelen, te vermijden. Volgens Dirk Dewolf, de topman van het Agentschap Zorg & Gezondheid, zullen de contactonderzoekers altijd van een vast nummer bellen. Dat is 02/214.19.19.\n\nIn de commissie Welzijn van het Vlaams Parlement kwam extra verduidelijking over die capaciteitsdiscussie. Vanaf volgende week maandag zou de aanwezigheid van zeker 735 call center-medewerkers gegarandeerd zijn. Daarna kan verder opgeschaald worden, in functie van de noden.\n\nDe ziekenfondsen leveren in het consortium de tweede- en derdelijnsmedewerkers, die de telefoonoperatoren bijstaan als het gesprek niet volgens het script verloopt. 'Dat kan zijn bij een moeilijke sociale problematiek, of bij extra medische vragen', zegt Luc Van Gorp, voorzitter van de Christelijke Mutualiteit. Ook het netwerk van thuisverplegers wordt ingezet, om langs te gaan als iemand de telefoon niet opneemt.\n\nNooddecreet\n\nDeze week ligt er nog het nodige werk op de plank om maandag van start te kunnen gaan. De federale overheid werkt nog aan een dataplatform dat gebruikt zal worden voor het contactonderzoek. Tegelijk moet nog een Vlaamse nooddecreet goedgekeurd worden zodat de callcentermedewerkers in een geldig juridisch kader kunnen werken.",Vlaanderen trekt ruim 100 miljoen uit voor contactonderzoek
5ec80673b64548ac45316e24,https://www.tijd.be/r/t/1/id/10228428,2020-05-22T06:07:36.000Z,"Bruno Holthof, de Belg aan het hoofd van Oxford University Hospitals, houdt vast aan de timing om mogelijk tegen september een coronavaccin te hebben. Andere virologen waarschuwen voor te hoge verwachtingen. ‘Niet elk vaccin beschermt tegen virusverspreiding.’\n\nEind april leek het alsof de onderzoekers van Oxford University Hospitals de jackpot gewonnen hadden. De Belg Bruno Holthof, de CEO van het prestigieuze ziekenhuis, kondigde aan dat een vaccin tegen het coronavirus misschien tegen september al mogelijk zou zijn omdat de Oxford-wetenschappers voortbouwen op eerder werk rond het MERS-virus, ander dodelijk lid uit de coronafamilie. Dat basisvaccin is veilig bewezen voor de mens. In het Oxford-onderzoek was gebleken dat het vaccin met glans een test op zes ingeënte resusaapjes had doorstaan.\n\nDe druk op alle virusonderzoekers ter wereld om met hoopvol nieuws te komen is gigantisch hoog, dat voel ik zelf ook elk dag. Johan Neyts Viroloog KU Leuven\n\n'Alle aapjes die ons kandidaat-vaccin toegediend kregen en aan hoge dosissen van het coronavirus blootgesteld zijn, bleken een maand later kerngezond’, preciseerde Bruno Holthof eind april in De Tijd.\n\nDrie weken later klinkt her en der kritiek. Pas gepubliceerde technische details van de ‘apentest’ zouden volgens sommige Britse immunologen en virologen enigszins tegenvallen. Zo maakten alle ingeënte aapjes na de besmetting nog steeds virusdeeltjes aan. Bovendien was de viruslading in de neuzen van de gevaccineerde en niet-gevaccineerde dieren identiek. ‘Als dit bij mensen gebeurt, zou het vaccin de verspreiding van het virus niet tegengaan’, signaleerde de Britse hoogleraar moleculaire virologie Jonathan Ball.\n\nLongontsteking\n\nDe Leuvense viroloog Johan Neyts beaamt die bevinding. ‘Maar dat betekent niet dat het per se waardeloos is. Bij de apen werd een grote hoeveelheid van het virus rechtstreeks in de neus ingebracht, bij natuurlijke infectie bij de mens gaat het allicht om minder virus. Daar staat tegenover dat we van een goed vaccin verwachten dat het naast bescherming tegen de aandoening - bij Covid-19 in het ergste geval een longontsteking - ook de verspreiding van het virus tegengaat.'\n\nDe race naar een vaccin Onderzoeksinstellingen en farmabedrijven zijn bezig aan een mondiale wedloop naar een vaccin. Dit zijn de belangrijkste spelers, naast de tandem Oxford-AstraZeneca: Het Amerikaanse biotechbedrijf Moderna Therapeutics is, naast Oxford, de meest in het oog springende naam in de zoektocht naar een vaccin. Het publiceerde maandag beloftevolle testresultaten, maar werd daags nadien afgestraft op de beurs toen een medisch vakblad vraagtekens plaatste bij de studie die onvoldoende klinische data zou bevatten.\n\nHet Franse Sanofi werkt samen met het Britse GSK, dat een belangrijke vestiging heeft in Waver, aan een vaccin. Het wordt daarbij versterkt door het Amerikaanse biotechbedrijf Translate Bio, en krijgt, net als AstraZeneca, steun van Barda.\n\nDe Amerikaanse farmareus Johnson & Johnson - met de Belg Paul Stoffels als de wetenschappelijke chef - test nog op dieren en wil in september een proefvaccin toedienen aan 1.000 tot 2.000 mensen.\n\nHet Duitse farmabedrijf Biontech verwacht tegen eind juni, begin juli, de eerste resultaten van klinische tests. Voor de productie werken de Duitsers samen met het Amerikaanse Pfizer. Die zou onder meer ook in Puurs gebeuren, naast drie andere vestigingen van Pfizer in de VS.\n\nAndere namen zijn Curevac, Sinovac en Innovio Pharmaceuticals.\n\n‘Natuurlijk willen we allemaal het liefst zo’n zogenaamd ‘steriliserend vaccin’: geïnfecteerde mensen blijven dan niet alleen gezond, maar kunnen het virus ook niet meer doorgeven. Dat laatste is belangrijk omdat het nog wel even duurt voor we het merendeel van de wereldbevolking hebben ingeënt.’\n\nBruno Holthof zegt in een reactie aan De Tijd dat het ook nooit de bedoeling was te bewijzen dat de apen het virus niet doorgeven. ‘We wilden alleen nagaan of het vaccin de dieren beschermt tegen een zeer hoge dosis virus, zodat ze geen longontsteking kregen. Of ons kandidaat-vaccin er ook toe leidt dat ingeënte mensen het virus niet meer overdragen op anderen, moet blijken uit onze klinische tests.’\n\nDie tests zijn belangrijk om statistisch relevante resultaten te verkrijgen, bevestigt ook Neyts. ‘Het succes bij zes resusaapjes geeft hoop, maar het is hoogstens een indicatie van de werkzaamheid.’\n\nVrijwilligers\n\nHet Oxford-vaccin kreeg intussen groen licht van de Britse geneesmiddelenautoriteit voor een fase-2-test op 1.100 vrijwilligers in vier Engelse steden. De Britse geneesmiddelenautoriteit gaf Oxford ook al de toestemming om een fase-3-test (de laatste voor de commercialisering, red.) te starten bij 10.000 vrijwilligers. ‘De vaccinatie van die vrijwilligers start in juni. We zullen deels vaccineren in ‘hotspots’ (waar het coronavirus nog vlot de ronde doet, red.) als Zuid-Amerika en Afrika’, zegt Holthof. ‘In Engeland kunnen we niet zo snel meer werken, omdat het virus er niet meer zo vrij circuleert dankzij de doeltreffende lockdownmaatregelen.’\n\nHolthof blijft vasthouden aan de al eerder gecommuniceerde tijdslijn. ‘Een vaccin tegen september kan lukken als we de doeltreffendheid bij de mens de komende maanden aantonen.’\n\nJohan Neyts zou graag zien dat wetenschappers in alle stilte voortwerken en zich niet te veel aan de mouw laten trekken om positieve, maar voorlopige resultaten bekend te maken. ‘Ik begrijp het wel: de druk op onderzoeksgroepen en bedrijven overal ter wereld om met hoopvol nieuws te komen is gigantisch, dat voel ik zelf ook elk dag. Iedereen loopt op de toppen van zijn tenen.’\n\n‘Maar zo werkt wetenschap niet. Tussentijdse resultaten moeten in alle rust gecheckt worden door collega’s. Nu krijgen we vaak eerst een persbericht te zien, zonder de nodige wetenschappelijke info waarmee we de beweringen kunnen checken of nuanceren. Een deel van dat soort communicatie is ingegeven door instellingen of farmabedrijven die op zoek zijn naar financiële middelen, zoals subsidies of een kapitaalverhoging.'\n\nProductie\n\nDat geld is ook nodig omdat de vaccinproductie intussen volop draait. De vaccins voor de duizenden deelnemers aan de klinische tests van het Oxford-onderzoek zijn al beschikbaar. ‘Tegen september zijn zeker 20 miljoen dosissen klaar en ook voor de winter verwachten we geen probleem.'",‘Vaccinonderzoekers lopen op de tippen van hun tenen'
